Timestamp,ACCESS-CM2_ssp126,ACCESS-CM2_ssp245,ACCESS-CM2_ssp370,ACCESS-CM2_ssp585,CNRM-CM6-1_ssp126,CNRM-CM6-1_ssp245,CNRM-CM6-1_ssp370,CNRM-CM6-1_ssp585,INM-CM4-8_ssp126,INM-CM4-8_ssp245,INM-CM4-8_ssp370,INM-CM4-8_ssp585,INM-CM5-0_ssp126,INM-CM5-0_ssp245,INM-CM5-0_ssp370,INM-CM5-0_ssp585,MIROC6_ssp126,MIROC6_ssp245,MIROC6_ssp370,MIROC6_ssp585,MIROC-ES2L_ssp126,MIROC-ES2L_ssp245,MIROC-ES2L_ssp370,MIROC-ES2L_ssp585,MPI-ESM1-2-LR_ssp126,MPI-ESM1-2-LR_ssp245,MPI-ESM1-2-LR_ssp370,MPI-ESM1-2-LR_ssp585,MRI-ESM2-0_ssp126,MRI-ESM2-0_ssp245,MRI-ESM2-0_ssp370,MRI-ESM2-0_ssp585,NorESM2-MM_ssp126,NorESM2-MM_ssp245,NorESM2-MM_ssp370,NorESM2-MM_ssp585
11-12-2064,16.497702398958534,31.465436177054936,29.84220245071904,17.071915509111452,14.785913542482296,18.657277762092445,16.84567610540206,14.288183463560014,18.31521185894749,13.185206497229869,45.0282193490976,13.28436822347942,19.972827906084923,22.19358732236905,17.577093943382444,13.6220429270844,14.90269866856046,13.25822320970575,27.48496624229319,13.779489229891771,35.28346546199082,23.179574298198688,23.566127712312475,14.98003458414815,19.074821795972984,16.046360191367125,16.282053831690295,12.374578464037596,24.681204882917367,17.6731,13.381589468185345,19.310351037814847,19.018411813388177,19.4776039541497,67.37514105101961,23.8403694504844
18-12-2064,14.322991744321806,27.072960095334174,25.431958316682,14.814853775246531,12.644385189566597,16.01533504812737,14.428366998688308,12.157781294140516,16.47954553239823,11.415289548736713,38.33464089751208,11.392561279310318,17.265386729638767,19.501576127338648,15.31224278273062,11.652238797617272,12.848393846834249,20.9730193108204,23.56266762274009,11.845407648524963,30.473215001925805,20.22580498583317,20.588905263712213,13.143504003866669,17.835174863882152,13.760386935855818,13.931518539393776,10.508309751723374,21.220981413711584,15.2617,11.385450560833632,16.534719984932508,16.63343057838511,16.84077426551009,65.03273841779169,20.58677978329198
25-12-2064,14.29214253101004,25.184058306789137,23.582518251738584,14.680791285570704,12.65888869932295,15.612968862266506,14.21030880224016,12.193327725696047,16.686640771436714,11.704260799786816,34.46787158206877,11.613993870507068,16.784486662030794,18.94039879038214,15.187986501788572,11.8189861761726,12.914708391875882,31.29764069228395,22.09312652338681,12.022346485867518,28.17571418643827,19.5220490849569,19.85081483744461,13.386874978710772,19.196554841934496,13.692963617573437,13.792610481322114,10.817567400461694,20.12845101767441,15.0089,11.534777607170517,16.214313685438945,16.41439695698572,16.416172645394305,64.11084971317119,19.65175429611796
01-01-2065,13.339302730981233,22.838628949380443,21.152516983586832,13.597001062067193,11.765982794952649,14.370058318718604,13.10915916851669,11.304770716212108,16.971525672490205,11.052152185428726,30.398396277398973,10.878143634913917,15.452982584775514,17.561284771743498,14.1584163620131,11.062747849262209,12.089914413042314,26.56592389462816,19.966435785943982,11.252657483428084,25.38332475340128,18.016162205440057,18.285190672722287,12.654465621608358,17.8112602035266,12.731634377884232,12.7673727049538,10.17988588245022,18.307330461394784,13.9005,10.821941674762474,15.337160734470348,15.412660238971505,15.13513514414795,60.07846312235625,17.93496785110295
08-01-2065,10.393449867823673,18.787553190324637,16.959997494713797,10.690190145279864,8.806511989853417,11.146468576813072,10.01719816762,8.343792713266746,15.436457189152264,8.388250853231542,25.00048967388297,8.116180845476741,12.15053232306045,14.37984740323382,11.96533986164089,8.260194775116613,9.260557040275842,21.94093828766196,16.032846709714445,8.413050647393261,21.03863178365794,14.656281835233862,15.060608556115737,10.016150790392643,22.68121513638441,9.691429641103769,9.680394704435416,7.421698315660003,14.612431548676303,10.8675,8.047736847593473,12.247052446060785,12.454325487435929,11.898350564384312,53.303826253075,14.32363161455585
15-01-2065,9.228115031030752,17.375852993805104,13.986009786282391,9.073253273370176,7.079080831770876,9.202332783446824,7.869558775122263,6.19576,10.6765,8.073320149644518,27.74910970516651,5.971300553788942,11.886604246463287,8.88763,12.965885203154135,5.988679572446612,6.18417,19.62357786612715,14.034185094579938,7.240857851535253,24.92185823164276,14.249304998966114,19.960317735714867,10.431463286611203,30.4089,7.03691,9.326807865585488,6.389357162990686,11.7667,11.655059440056508,7.515869984355685,10.02572684792164,11.363436734163194,9.95929420152861,47.6044,11.386872858608356
22-01-2065,8.481113177456773,15.7976098548661,12.4579934945154,8.417333315325246,6.585207223588535,8.363933554301658,7.110128005690816,6.7864,10.7525,7.50522310644924,25.097716849416717,5.422996590518867,10.9278712196649,8.02849,12.253420830040548,5.404665041282994,8.93696,18.684863774333284,12.733579793998013,6.640255018646031,22.913508892190897,13.188713689700345,18.632797681438767,9.779931099977947,31.7279,6.92108,8.516713633946054,5.850025251863389,11.7481,10.7326891622962,6.870223795537222,9.201780651324231,10.586146856884522,9.035891568634629,42.8052,10.223886301357188
29-01-2065,7.716104934544914,14.29421731922805,11.01433436129447,7.744371217579834,6.086964171161262,7.47650782953584,6.34119142762353,7.78829,10.7022,6.958835357549772,22.914294101542865,4.827480191793841,10.013068790232346,7.35446,12.046180152783094,4.76327491763488,12.1274,17.92829125903206,11.562227727896616,5.990285052152956,21.06573108057706,12.193386630311636,17.49534341821835,9.17762428088163,30.7564,6.98713,7.68653090164524,5.249585430869121,10.8084,9.81583337888899,6.18946191050666,8.355248951162135,9.770303296732584,8.106959566359553,37.8674,9.076972235392224
05-02-2065,6.8340545733503815,12.853963260319452,9.56029047595833,6.784611954759868,5.233783287671281,6.66310776812898,5.501703220759845,6.69077,9.68768,6.3600168731803,20.88436252404464,4.322427346610592,9.010165829663045,7.2371,11.609731378286536,4.080504486914397,10.5256,16.51988643057077,10.29467732520619,5.236312819160549,19.172244275646648,11.053819905518807,16.194414297839288,8.27118278355125,28.0717,6.11057,6.735814278154673,4.86149462791942,9.61799,8.926349153213256,5.35891194573964,7.283897101826053,8.751107594559397,7.078074126394638,33.3111,8.02079303495102
12-02-2065,5.260580968856683,27.78282602534074,12.192255077266616,10.584522419339272,7.727174391048193,5.7777,5.08632,6.4297099134667,9.37228,29.05250487137339,11.2162,4.73851,25.89468606019604,7.63199,7.15087,7.271914168762888,13.0569,13.5368,11.927759610200344,4.54773,27.75130325000839,6.35286,13.820575173773918,4.210984998027886,26.2781,6.75026286362699,4.55523,3.51782,9.06419,12.6194,3.44211,7.253691593436089,13.592338205407726,5.33852,32.53806703580752,9.749308599222504
