Timestamp,ACCESS-CM2_ssp126,ACCESS-CM2_ssp245,ACCESS-CM2_ssp370,ACCESS-CM2_ssp585,CNRM-CM6-1_ssp126,CNRM-CM6-1_ssp245,CNRM-CM6-1_ssp370,CNRM-CM6-1_ssp585,INM-CM4-8_ssp126,INM-CM4-8_ssp245
13-01-2005,39.9269,39.9269,39.9269,39.9269,39.9269,39.9269,39.9269,39.9269,39.9269,39.9269
20-01-2005,31.6401,31.6401,31.6401,31.6401,31.6401,31.6401,31.6401,31.6401,31.6401,31.6401
27-01-2005,14.0971,14.0971,14.0971,14.0971,14.0971,14.0971,14.0971,14.0971,14.0971,14.0971
03-02-2005,31.4544,31.4544,31.4544,31.4544,31.4544,31.4544,31.4544,31.4544,31.4544,31.4544
10-02-2005,34.0743,34.0743,34.0743,34.0743,34.0743,34.0743,34.0743,34.0743,34.0743,34.0743
17-02-2005,36.2213,36.2213,36.2213,36.2213,36.2213,36.2213,36.2213,36.2213,36.2213,36.2213
24-02-2005,31.9309,31.9309,31.9309,31.9309,31.9309,31.9309,31.9309,31.9309,31.9309,31.9309
03-03-2005,14.8673,14.8673,14.8673,14.8673,14.8673,14.8673,14.8673,14.8673,14.8673,14.8673
10-03-2005,13.7376,13.7376,13.7376,13.7376,13.7376,13.7376,13.7376,13.7376,13.7376,13.7376
17-03-2005,12.0977,12.0977,12.0977,12.0977,12.0977,12.0977,12.0977,12.0977,12.0977,12.0977
24-03-2005,10.6934,10.6934,10.6934,10.6934,10.6934,10.6934,10.6934,10.6934,10.6934,10.6934
31-03-2005,8.34208,8.34208,8.34208,8.34208,8.34208,8.34208,8.34208,8.34208,8.34208,8.34208
07-04-2005,7.72564,7.72564,7.72564,7.72564,7.72564,7.72564,7.72564,7.72564,7.72564,7.72564
14-04-2005,9.28305,9.28305,9.28305,9.28305,9.28305,9.28305,9.28305,9.28305,9.28305,9.28305
21-04-2005,6.38985,6.38985,6.38985,6.38985,6.38985,6.38985,6.38985,6.38985,6.38985,6.38985
28-04-2005,6.43148,6.43148,6.43148,6.43148,6.43148,6.43148,6.43148,6.43148,6.43148,6.43148
05-05-2005,6.64379,6.64379,6.64379,6.64379,6.64379,6.64379,6.64379,6.64379,6.64379,6.64379
12-05-2005,6.52418,6.52418,6.52418,6.52418,6.52418,6.52418,6.52418,6.52418,6.52418,6.52418
19-05-2005,6.37193,6.37193,6.37193,6.37193,6.37193,6.37193,6.37193,6.37193,6.37193,6.37193
26-05-2005,6.47149,6.47149,6.47149,6.47149,6.47149,6.47149,6.47149,6.47149,6.47149,6.47149
02-06-2005,10.94600701772864,10.94600701772864,10.94600701772864,10.94600701772864,10.94600701772864,10.94600701772864,10.94600701772864,10.94600701772864,10.94600701772864,10.94600701772864
09-06-2005,12.487877147173966,12.487877147173966,12.487877147173966,12.487877147173966,12.487877147173966,12.487877147173966,12.487877147173966,12.487877147173966,12.487877147173966,12.487877147173966
16-06-2005,13.169133608018996,13.169133608018996,13.169133608018996,13.169133608018996,13.169133608018996,13.169133608018996,13.169133608018996,13.169133608018996,13.169133608018996,13.169133608018996
23-06-2005,14.478367145950171,14.478367145950171,14.478367145950171,14.478367145950171,14.478367145950171,14.478367145950171,14.478367145950171,14.478367145950171,14.478367145950171,14.478367145950171
30-06-2005,11.4235,11.4235,11.4235,11.4235,11.4235,11.4235,11.4235,11.4235,11.4235,11.4235
07-07-2005,10.487,10.487,10.487,10.487,10.487,10.487,10.487,10.487,10.487,10.487
14-07-2005,9.48237,9.48237,9.48237,9.48237,9.48237,9.48237,9.48237,9.48237,9.48237,9.48237
21-07-2005,8.7697,8.7697,8.7697,8.7697,8.7697,8.7697,8.7697,8.7697,8.7697,8.7697
28-07-2005,9.1255,9.1255,9.1255,9.1255,9.1255,9.1255,9.1255,9.1255,9.1255,9.1255
04-08-2005,9.56391,9.56391,9.56391,9.56391,9.56391,9.56391,9.56391,9.56391,9.56391,9.56391
11-08-2005,9.97715,9.97715,9.97715,9.97715,9.97715,9.97715,9.97715,9.97715,9.97715,9.97715
18-08-2005,10.6237,10.6237,10.6237,10.6237,10.6237,10.6237,10.6237,10.6237,10.6237,10.6237
25-08-2005,10.4807,10.4807,10.4807,10.4807,10.4807,10.4807,10.4807,10.4807,10.4807,10.4807
01-09-2005,10.3908,10.3908,10.3908,10.3908,10.3908,10.3908,10.3908,10.3908,10.3908,10.3908
08-09-2005,10.1064,10.1064,10.1064,10.1064,10.1064,10.1064,10.1064,10.1064,10.1064,10.1064
15-09-2005,9.72066,9.72066,9.72066,9.72066,9.72066,9.72066,9.72066,9.72066,9.72066,9.72066
22-09-2005,9.58391,9.58391,9.58391,9.58391,9.58391,9.58391,9.58391,9.58391,9.58391,9.58391
29-09-2005,11.64962485139031,11.64962485139031,11.64962485139031,11.64962485139031,11.64962485139031,11.64962485139031,11.64962485139031,11.64962485139031,11.64962485139031,11.64962485139031
06-10-2005,12.82417511714116,12.82417511714116,12.82417511714116,12.82417511714116,12.82417511714116,12.82417511714116,12.82417511714116,12.82417511714116,12.82417511714116,12.82417511714116
13-10-2005,16.865645883653766,16.865645883653766,16.865645883653766,16.865645883653766,16.865645883653766,16.865645883653766,16.865645883653766,16.865645883653766,16.865645883653766,16.865645883653766
20-10-2005,20.47028776218999,20.47028776218999,20.47028776218999,20.47028776218999,20.47028776218999,20.47028776218999,20.47028776218999,20.47028776218999,20.47028776218999,20.47028776218999
27-10-2005,25.525559333926253,25.525559333926253,25.525559333926253,25.525559333926253,25.525559333926253,25.525559333926253,25.525559333926253,25.525559333926253,25.525559333926253,25.525559333926253
03-11-2005,32.77630029624226,32.77630029624226,32.77630029624226,32.77630029624226,32.77630029624226,32.77630029624226,32.77630029624226,32.77630029624226,32.77630029624226,32.77630029624226
10-11-2005,40.03901965798579,40.03901965798579,40.03901965798579,40.03901965798579,40.03901965798579,40.03901965798579,40.03901965798579,40.03901965798579,40.03901965798579,40.03901965798579
17-11-2005,45.35386948283804,45.35386948283804,45.35386948283804,45.35386948283804,45.35386948283804,45.35386948283804,45.35386948283804,45.35386948283804,45.35386948283804,45.35386948283804
24-11-2005,49.52119613593944,49.52119613593944,49.52119613593944,49.52119613593944,49.52119613593944,49.52119613593944,49.52119613593944,49.52119613593944,49.52119613593944,49.52119613593944
01-12-2005,47.1036,47.1036,47.1036,47.1036,47.1036,47.1036,47.1036,47.1036,47.1036,47.1036
08-12-2005,62.2228,62.2228,62.2228,62.2228,62.2228,62.2228,62.2228,62.2228,62.2228,62.2228
15-12-2005,66.4314,66.4314,66.4314,66.4314,66.4314,66.4314,66.4314,66.4314,66.4314,66.4314
22-12-2005,75.5756,75.5756,75.5756,75.5756,75.5756,75.5756,75.5756,75.5756,75.5756,75.5756
29-12-2005,65.7136374066517,65.7136374066517,65.7136374066517,65.7136374066517,65.7136374066517,65.7136374066517,65.7136374066517,65.7136374066517,65.7136374066517,65.7136374066517
05-01-2006,60.801065692879774,60.801065692879774,60.801065692879774,60.801065692879774,60.801065692879774,60.801065692879774,60.801065692879774,60.801065692879774,60.801065692879774,60.801065692879774
12-01-2006,57.10475867874236,57.10475867874236,57.10475867874236,57.10475867874236,57.10475867874236,57.10475867874236,57.10475867874236,57.10475867874236,57.10475867874236,57.10475867874236
19-01-2006,54.66062040412173,54.66062040412173,54.66062040412173,54.66062040412173,54.66062040412173,54.66062040412173,54.66062040412173,54.66062040412173,54.66062040412173,54.66062040412173
26-01-2006,69.21542940412925,69.21542940412925,69.21542940412925,69.21542940412925,69.21542940412925,69.21542940412925,69.21542940412925,69.21542940412925,69.21542940412925,69.21542940412925
02-02-2006,58.9734,58.9734,58.9734,58.9734,58.9734,58.9734,58.9734,58.9734,58.9734,58.9734
09-02-2006,53.9734,53.9734,53.9734,53.9734,53.9734,53.9734,53.9734,53.9734,53.9734,53.9734
16-02-2006,44.462,44.462,44.462,44.462,44.462,44.462,44.462,44.462,44.462,44.462
23-02-2006,18.5979,18.5979,18.5979,18.5979,18.5979,18.5979,18.5979,18.5979,18.5979,18.5979
02-03-2006,21.4745,21.4745,21.4745,21.4745,21.4745,21.4745,21.4745,21.4745,21.4745,21.4745
09-03-2006,19.4679,19.4679,19.4679,19.4679,19.4679,19.4679,19.4679,19.4679,19.4679,19.4679
16-03-2006,20.3206,20.3206,20.3206,20.3206,20.3206,20.3206,20.3206,20.3206,20.3206,20.3206
23-03-2006,17.4995,17.4995,17.4995,17.4995,17.4995,17.4995,17.4995,17.4995,17.4995,17.4995
30-03-2006,15.392134651721571,15.392134651721571,15.392134651721571,15.392134651721571,15.392134651721571,15.392134651721571,15.392134651721571,15.392134651721571,15.392134651721571,15.392134651721571
06-04-2006,10.088900952247908,10.088900952247908,10.088900952247908,10.088900952247908,10.088900952247908,10.088900952247908,10.088900952247908,10.088900952247908,10.088900952247908,10.088900952247908
13-04-2006,8.598720731051122,8.598720731051122,8.598720731051122,8.598720731051122,8.598720731051122,8.598720731051122,8.598720731051122,8.598720731051122,8.598720731051122,8.598720731051122
20-04-2006,11.862400051427349,11.862400051427349,11.862400051427349,11.862400051427349,11.862400051427349,11.862400051427349,11.862400051427349,11.862400051427349,11.862400051427349,11.862400051427349
27-04-2006,16.860678974458395,16.860678974458395,16.860678974458395,16.860678974458395,16.860678974458395,16.860678974458395,16.860678974458395,16.860678974458395,16.860678974458395,16.860678974458395
04-05-2006,11.885073818696554,11.885073818696554,11.885073818696554,11.885073818696554,11.885073818696554,11.885073818696554,11.885073818696554,11.885073818696554,11.885073818696554,11.885073818696554
11-05-2006,10.1724967910773,10.1724967910773,10.1724967910773,10.1724967910773,10.1724967910773,10.1724967910773,10.1724967910773,10.1724967910773,10.1724967910773,10.1724967910773
18-05-2006,9.747284413236883,9.747284413236883,9.747284413236883,9.747284413236883,9.747284413236883,9.747284413236883,9.747284413236883,9.747284413236883,9.747284413236883,9.747284413236883
25-05-2006,9.705915339835084,9.705915339835084,9.705915339835084,9.705915339835084,9.705915339835084,9.705915339835084,9.705915339835084,9.705915339835084,9.705915339835084,9.705915339835084
01-06-2006,8.38383339960711,8.38383339960711,8.38383339960711,8.38383339960711,8.38383339960711,8.38383339960711,8.38383339960711,8.38383339960711,8.38383339960711,8.38383339960711
08-06-2006,8.639609663197158,8.639609663197158,8.639609663197158,8.639609663197158,8.639609663197158,8.639609663197158,8.639609663197158,8.639609663197158,8.639609663197158,8.639609663197158
15-06-2006,8.852006297221173,8.852006297221173,8.852006297221173,8.852006297221173,8.852006297221173,8.852006297221173,8.852006297221173,8.852006297221173,8.852006297221173,8.852006297221173
