Timestamp,ACCESS-CM2_ssp126,ACCESS-CM2_ssp245,ACCESS-CM2_ssp370,ACCESS-CM2_ssp585,CNRM-CM6-1_ssp126,CNRM-CM6-1_ssp245,CNRM-CM6-1_ssp370,CNRM-CM6-1_ssp585,INM-CM4-8_ssp126,INM-CM4-8_ssp245
01-04-2004,1.03366272657548,1.03366272657548,1.03366272657548,1.03366272657548,1.03366272657548,1.03366272657548,1.03366272657548,1.03366272657548,1.03366272657548,1.03366272657548
08-04-2004,1.03366272657548,1.03366272657548,1.03366272657548,1.03366272657548,1.03366272657548,1.03366272657548,1.03366272657548,1.03366272657548,1.03366272657548,1.03366272657548
15-04-2004,1.03366272657548,1.03366272657548,1.03366272657548,1.03366272657548,1.03366272657548,1.03366272657548,1.03366272657548,1.03366272657548,1.03366272657548,1.03366272657548
22-04-2004,1.03366272657548,1.03366272657548,1.03366272657548,1.03366272657548,1.03366272657548,1.03366272657548,1.03366272657548,1.03366272657548,1.03366272657548,1.03366272657548
29-04-2004,6.436885312589764,6.436885312589764,6.436885312589764,6.436885312589764,6.436885312589764,6.436885312589764,6.436885312589764,6.436885312589764,6.436885312589764,6.436885312589764
06-05-2004,6.436885312589764,6.436885312589764,6.436885312589764,6.436885312589764,6.436885312589764,6.436885312589764,6.436885312589764,6.436885312589764,6.436885312589764,6.436885312589764
13-05-2004,6.436885312589764,6.436885312589764,6.436885312589764,6.436885312589764,6.436885312589764,6.436885312589764,6.436885312589764,6.436885312589764,6.436885312589764,6.436885312589764
20-05-2004,6.436885312589764,6.436885312589764,6.436885312589764,6.436885312589764,6.436885312589764,6.436885312589764,6.436885312589764,6.436885312589764,6.436885312589764,6.436885312589764
27-05-2004,6.436885312589764,6.436885312589764,6.436885312589764,6.436885312589764,6.436885312589764,6.436885312589764,6.436885312589764,6.436885312589764,6.436885312589764,6.436885312589764
03-06-2004,-0.0460608636755854,-0.0460608636755854,-0.0460608636755854,-0.0460608636755854,-0.0460608636755854,-0.0460608636755854,-0.0460608636755854,-0.0460608636755854,-0.0460608636755854,-0.0460608636755854
10-06-2004,-0.0460608636755854,-0.0460608636755854,-0.0460608636755854,-0.0460608636755854,-0.0460608636755854,-0.0460608636755854,-0.0460608636755854,-0.0460608636755854,-0.0460608636755854,-0.0460608636755854
17-06-2004,-0.0460608636755854,-0.0460608636755854,-0.0460608636755854,-0.0460608636755854,-0.0460608636755854,-0.0460608636755854,-0.0460608636755854,-0.0460608636755854,-0.0460608636755854,-0.0460608636755854
24-06-2004,-0.0460608636755854,-0.0460608636755854,-0.0460608636755854,-0.0460608636755854,-0.0460608636755854,-0.0460608636755854,-0.0460608636755854,-0.0460608636755854,-0.0460608636755854,-0.0460608636755854
01-07-2004,-0.6605081222647066,-0.6605081222647066,-0.6605081222647066,-0.6605081222647066,-0.6605081222647066,-0.6605081222647066,-0.6605081222647066,-0.6605081222647066,-0.6605081222647066,-0.6605081222647066
08-07-2004,-0.6605081222647066,-0.6605081222647066,-0.6605081222647066,-0.6605081222647066,-0.6605081222647066,-0.6605081222647066,-0.6605081222647066,-0.6605081222647066,-0.6605081222647066,-0.6605081222647066
15-07-2004,-0.6605081222647066,-0.6605081222647066,-0.6605081222647066,-0.6605081222647066,-0.6605081222647066,-0.6605081222647066,-0.6605081222647066,-0.6605081222647066,-0.6605081222647066,-0.6605081222647066
22-07-2004,-0.6605081222647066,-0.6605081222647066,-0.6605081222647066,-0.6605081222647066,-0.6605081222647066,-0.6605081222647066,-0.6605081222647066,-0.6605081222647066,-0.6605081222647066,-0.6605081222647066
29-07-2004,-0.9278631077923204,-0.9278631077923204,-0.9278631077923204,-0.9278631077923204,-0.9278631077923204,-0.9278631077923204,-0.9278631077923204,-0.9278631077923204,-0.9278631077923204,-0.9278631077923204
05-08-2004,-0.9278631077923204,-0.9278631077923204,-0.9278631077923204,-0.9278631077923204,-0.9278631077923204,-0.9278631077923204,-0.9278631077923204,-0.9278631077923204,-0.9278631077923204,-0.9278631077923204
12-08-2004,-0.9278631077923204,-0.9278631077923204,-0.9278631077923204,-0.9278631077923204,-0.9278631077923204,-0.9278631077923204,-0.9278631077923204,-0.9278631077923204,-0.9278631077923204,-0.9278631077923204
19-08-2004,-0.9278631077923204,-0.9278631077923204,-0.9278631077923204,-0.9278631077923204,-0.9278631077923204,-0.9278631077923204,-0.9278631077923204,-0.9278631077923204,-0.9278631077923204,-0.9278631077923204
26-08-2004,-0.9278631077923204,-0.9278631077923204,-0.9278631077923204,-0.9278631077923204,-0.9278631077923204,-0.9278631077923204,-0.9278631077923204,-0.9278631077923204,-0.9278631077923204,-0.9278631077923204
